trial,method,matrix_type,signal_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,nrmse,precision,recall,f1,exact_support
42,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4130515231485083,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
43,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49247761819571756,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
43,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5003447367471628,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
43,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5165659970098969,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
43,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.48304406619089046,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
44,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7713681362012628,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
44,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7613758282112802,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
44,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7736826580651639,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
44,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7531730105947109,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
45,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4727234375979849,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
45,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4808467128409596,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
45,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49250071940504614,0.5,0.5,0.5,0
45,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49331423513784445,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
46,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.59750520534087,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
46,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5674003141499144,0.5,0.5,0.5,0
46,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6856494174054192,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
46,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.568816694024928,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
47,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8334135397325665,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
47,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9178731854748693,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
47,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.807377935200619,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
47,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8021587959499995,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
48,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5259414796952976,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
48,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5868319506145113,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
48,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4454466605104223,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
48,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49955459423267307,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
49,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.750399051039718,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
49,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7448965415759475,0.5,0.5,0.5,0
49,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8807235388943755,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
49,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7736183841882942,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
50,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4933286175667462,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
50,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.510842150664799,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
50,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5013325957340988,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
50,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4888509876523379,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
51,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2717884146750975,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
51,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.26451879624522334,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
51,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.176314474216801,0.7068965517241379,0.7068965517241379,0.7068965517241379,0
51,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.25186145317647984,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
52,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.684905569559471,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
52,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9287325839237915,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
52,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6029702552897619,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
52,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6477335087759948,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
53,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6336530162108872,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
53,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7569431619623759,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
53,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6477854262012462,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
53,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6183143196760704,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
54,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6202259333545719,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
54,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6813946984013346,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
54,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5796241914630406,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
54,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5221737107309313,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
55,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5917837232913706,0.5,0.5,0.5,0
55,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6262311365943432,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
55,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7408225567193414,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
55,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.655474730500607,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
56,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7728724729860876,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
56,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7944772396678511,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
56,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7921512361222696,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
56,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7909470368334783,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
57,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5879156044221174,0.5,0.5,0.5,0
57,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5637962782878365,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
57,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6148722464832759,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
57,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5703619699271761,0.5,0.5,0.5,0
58,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7721131008858463,0.5,0.5,0.5,0
58,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9763906450910549,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
58,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9874415897328926,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
58,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.798251976894032,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
59,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6988197414096947,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
59,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.90214221246181,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
59,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8841676515628599,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
59,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6842589550589065,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
60,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3307561378995661,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
60,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3653767889921969,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
60,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.349802547302559,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
60,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.34566506408148695,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
61,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6835974257387126,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
61,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6254263649458902,0.603448275862069,0.603448275862069,0.603448275862069,0
61,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6120743793539707,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
61,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6612781384694912,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
62,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6387345153907006,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
62,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6833579310848918,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
62,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6342235155427527,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
62,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6373127485138815,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
63,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7303855571414438,0.5,0.5,0.5,0
63,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7857017772936963,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
63,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7832163311390284,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
63,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6681126802819544,0.5,0.5,0.5,0
64,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5114606274562009,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
64,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5081422525309279,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
64,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.555073230600709,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
64,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.516383956141693,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
65,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6798300937322753,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
65,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8608254187561781,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
65,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6872044353969722,0.5,0.5,0.5,0
65,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6250773028049476,0.5,0.5,0.5,0
66,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5600602936542707,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
66,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3925275396821365,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
66,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4760796149042099,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
66,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.40593389333017427,0.7068965517241379,0.7068965517241379,0.7068965517241379,0
67,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5999152719084259,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
67,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8105726553829147,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
67,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6036498518647148,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
67,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5817915536529416,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
68,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8763156371389386,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
68,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0314142687250536,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
68,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8746685272812781,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
68,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6654106601883243,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
69,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6795712246160327,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
69,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7864050989397806,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
69,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6182961426297914,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
69,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5322327297846674,0.603448275862069,0.603448275862069,0.603448275862069,0
70,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5395516598587837,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
70,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6497163005304917,0.603448275862069,0.603448275862069,0.603448275862069,0
70,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6308402099827575,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
70,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.569312416221488,0.603448275862069,0.603448275862069,0.603448275862069,0
71,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.661557239529088,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
71,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8226221844804478,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
71,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7707380338930234,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
71,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6434959933576049,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
72,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5279635641730279,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
72,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5909533561910271,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
72,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.700254334325351,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
72,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5293824090697522,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
73,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.839423104356945,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
73,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.066094307762758,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
73,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0616705186784203,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
73,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8077023873860105,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
74,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6821710751654702,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
74,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7701422486850473,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
74,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6440924788268274,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
74,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6618713265362238,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
75,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5152417744436865,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
75,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4493711067506611,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
75,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5483510271290781,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
75,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4895405315440498,0.603448275862069,0.603448275862069,0.603448275862069,0
76,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49621948058573057,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
76,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4426422585414139,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
76,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5554519867351011,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
76,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5263679509529806,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
77,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5171233481194949,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
77,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.457320056393291,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
77,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5585428564993566,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
77,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5182239561095889,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
78,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5441302233814144,0.603448275862069,0.603448275862069,0.603448275862069,0
78,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6466046501946674,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
78,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5521843662765463,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
78,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5456133967043265,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
79,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0903833715651934,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
79,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.3253698394210738,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
79,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0932623949665006,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
79,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8404903587233232,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
80,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5862751899643736,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
80,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6565098193497315,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
80,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7215367325741746,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
80,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5634028475964132,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
81,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9345707132744846,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
81,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9618570356545363,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
81,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8878612614611807,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
81,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9121498340005217,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
82,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.21804746151877585,0.7413793103448276,0.7413793103448276,0.7413793103448276,0
82,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.32385899876485436,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
82,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2466430408037976,0.7586206896551724,0.7586206896551724,0.7586206896551724,0
82,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2193626014278149,0.7586206896551724,0.7586206896551724,0.7586206896551724,0
83,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6117745392381255,0.5,0.5,0.5,0
83,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5895230831419351,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
83,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6594574741692406,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
83,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6082266933002511,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
84,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5070557254074507,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
84,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5026932725202714,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
84,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5028010748140754,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
84,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.47573240413204615,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
85,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.880063501531126,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
85,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9259177958926029,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
85,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9169636936109559,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
85,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8658353510164353,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
86,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6095077288222651,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
