trial,matrix_type,n,m,k,m_over_n,k_over_m,noise_std,method,nrmse,precision,recall,f1,exact_support
44,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.19638032229609623,0.75,0.75,0.75,0
44,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1603026666851657,0.8125,0.8125,0.8125,0
44,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.18406735812571143,0.78125,0.78125,0.78125,0
44,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.16524925579251373,0.8125,0.8125,0.8125,0
44,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.16630853305890306,0.8125,0.8125,0.8125,0
45,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5735531416696825,0.375,0.375,0.375,0
45,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.44462320629856306,0.4375,0.4375,0.4375,0
45,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3267790946027247,0.5625,0.5625,0.5625,0
45,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.10845272374437323,0.90625,0.90625,0.90625,0
45,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.10928413436761769,0.90625,0.90625,0.90625,0
45,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.11168405148515431,0.90625,0.90625,0.90625,0
45,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.11168405148515466,0.90625,0.90625,0.90625,0
46,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5673956567069509,0.34375,0.34375,0.34375,0
46,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5023012489826,0.4375,0.4375,0.4375,0
46,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2924927481609803,0.65625,0.65625,0.65625,0
46,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.16219896209209614,0.8125,0.8125,0.8125,0
46,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15639589505350154,0.8125,0.8125,0.8125,0
46,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.1654201560929501,0.8125,0.8125,0.8125,0
46,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.16682480711638217,0.8125,0.8125,0.8125,0
47,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5081483864783208,0.40625,0.40625,0.40625,0
47,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.44873084400639895,0.46875,0.46875,0.46875,0
47,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.23103960399373782,0.75,0.75,0.75,0
47,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.24747246305487997,0.6875,0.6875,0.6875,0
47,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.24886256963676262,0.71875,0.71875,0.71875,0
47,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.2550255491065916,0.6875,0.6875,0.6875,0
47,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.2605314971550271,0.6875,0.6875,0.6875,0
48,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6018823768601829,0.375,0.375,0.375,0
48,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.48097614622012985,0.5625,0.5625,0.5625,0
48,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.4619894261983378,0.53125,0.53125,0.53125,0
48,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1346919333435985,0.90625,0.90625,0.90625,0
48,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1314545500384386,0.9375,0.9375,0.9375,0
48,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.1328348510482308,0.9375,0.9375,0.9375,0
48,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.13283485104823053,0.9375,0.9375,0.9375,0
49,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5641319658594568,0.46875,0.46875,0.46875,0
49,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5551269039870022,0.5,0.5,0.5,0
49,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3770981802247293,0.625,0.625,0.625,0
49,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.2088884758154209,0.84375,0.84375,0.84375,0
49,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.24612719121151025,0.8125,0.8125,0.8125,0
49,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.22014069482042273,0.84375,0.84375,0.84375,0
49,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.21415455344654455,0.84375,0.84375,0.84375,0
50,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5997180233628165,0.46875,0.46875,0.46875,0
50,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.475663448215737,0.59375,0.59375,0.59375,0
50,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.30258896115017203,0.6875,0.6875,0.6875,0
50,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17098493305923465,0.84375,0.84375,0.84375,0
50,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.18307039865443897,0.78125,0.78125,0.78125,0
50,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.18193045937568875,0.84375,0.84375,0.84375,0
50,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.1771907176233973,0.84375,0.84375,0.84375,0
51,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5761383488695416,0.40625,0.40625,0.40625,0
51,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.44362489334826866,0.4375,0.4375,0.4375,0
51,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2757237536526006,0.59375,0.59375,0.59375,0
51,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1665795452905375,0.78125,0.78125,0.78125,0
51,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.14411403018554475,0.84375,0.84375,0.84375,0
51,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.17456672862178507,0.8125,0.8125,0.8125,0
51,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.17656057949022086,0.78125,0.78125,0.78125,0
52,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5869104269583888,0.40625,0.40625,0.40625,0
52,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4977022414448828,0.5,0.5,0.5,0
52,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2377633698128339,0.75,0.75,0.75,0
52,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1818120314476867,0.78125,0.78125,0.78125,0
52,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.22122202630761045,0.8125,0.8125,0.8125,0
52,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.21179563471490703,0.8125,0.8125,0.8125,0
52,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.21051891657865135,0.8125,0.8125,0.8125,0
53,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.535443044320097,0.53125,0.53125,0.53125,0
53,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.49927912864562785,0.59375,0.59375,0.59375,0
53,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2502996659980336,0.75,0.75,0.75,0
53,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.18197428351154313,0.875,0.875,0.875,0
53,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1833561907957379,0.875,0.875,0.875,0
53,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.21347810316844412,0.8125,0.8125,0.8125,0
53,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.21532724701074668,0.8125,0.8125,0.8125,0
54,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.4295938422207616,0.5625,0.5625,0.5625,0
54,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.38539024899905094,0.59375,0.59375,0.59375,0
54,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2138475488896744,0.71875,0.71875,0.71875,0
54,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.13176029572824569,0.875,0.875,0.875,0
54,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.14140180225756338,0.84375,0.84375,0.84375,0
54,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.14219351099448266,0.84375,0.84375,0.84375,0
54,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.14219351099448294,0.84375,0.84375,0.84375,0
55,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7033923424965752,0.46875,0.46875,0.46875,0
55,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.574318432166886,0.5625,0.5625,0.5625,0
55,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.32556036049695436,0.75,0.75,0.75,0
55,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1884890718454144,0.90625,0.90625,0.90625,0
55,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.19034986067221288,0.90625,0.90625,0.90625,0
55,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.17456337523991336,0.875,0.875,0.875,0
55,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.17143677986697714,0.875,0.875,0.875,0
56,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.582007131417074,0.4375,0.4375,0.4375,0
56,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.504568556602842,0.53125,0.53125,0.53125,0
56,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.22094290943576952,0.78125,0.78125,0.78125,0
56,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.15791809750570066,0.875,0.875,0.875,0
56,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1665327803087149,0.875,0.875,0.875,0
56,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.14966947763160302,0.90625,0.90625,0.90625,0
56,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.14966947763160304,0.90625,0.90625,0.90625,0
57,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6323107846196411,0.3125,0.3125,0.3125,0
57,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.43916056189653396,0.46875,0.46875,0.46875,0
57,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.20595950473544955,0.71875,0.71875,0.71875,0
57,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17816541941588515,0.8125,0.8125,0.8125,0
57,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.21683249653785852,0.71875,0.71875,0.71875,0
57,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.202448254642211,0.75,0.75,0.75,0
57,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.2024482546422107,0.75,0.75,0.75,0
58,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5330083049983048,0.40625,0.40625,0.40625,0
58,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.44830987762085706,0.4375,0.4375,0.4375,0
58,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.32586717741757976,0.59375,0.59375,0.59375,0
58,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17120181907661838,0.84375,0.84375,0.84375,0
58,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1797324851997238,0.84375,0.84375,0.84375,0
58,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.1743996176515289,0.84375,0.84375,0.84375,0
58,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.1662640676392076,0.84375,0.84375,0.84375,0
59,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5635041348808479,0.4375,0.4375,0.4375,0
59,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.45339932257662935,0.53125,0.53125,0.53125,0
59,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3438635414232313,0.6875,0.6875,0.6875,0
59,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.19681791674303478,0.84375,0.84375,0.84375,0
59,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.18936515377915172,0.84375,0.84375,0.84375,0
59,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.2779282631446786,0.75,0.75,0.75,0
59,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.2779282631446785,0.75,0.75,0.75,0
60,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5542432271263631,0.5625,0.5625,0.5625,0
60,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5745441293786367,0.5,0.5,0.5,0
60,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.31089818445417716,0.75,0.75,0.75,0
60,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17325164781755376,0.875,0.875,0.875,0
60,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.18778168170353582,0.84375,0.84375,0.84375,0
60,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.1846993427259761,0.875,0.875,0.875,0
60,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.18469934272597568,0.875,0.875,0.875,0
61,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.48367632615957473,0.5,0.5,0.5,0
61,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.7426639983295554,0.4375,0.4375,0.4375,0
61,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3191223033830155,0.6875,0.6875,0.6875,0
61,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.2653310167578045,0.78125,0.78125,0.78125,0
61,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.27114319643950374,0.78125,0.78125,0.78125,0
61,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.3156151247002164,0.75,0.75,0.75,0
61,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.28911732955315667,0.78125,0.78125,0.78125,0
62,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5613974105869928,0.4375,0.4375,0.4375,0
62,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.42957783405855926,0.53125,0.53125,0.53125,0
62,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.25450459194547376,0.625,0.625,0.625,0
62,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1674410042203665,0.78125,0.78125,0.78125,0
62,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1734033672781311,0.78125,0.78125,0.78125,0
62,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.15959440597897998,0.8125,0.8125,0.8125,0
62,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.15875515436075985,0.8125,0.8125,0.8125,0
63,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5522260749950005,0.46875,0.46875,0.46875,0
63,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4283829041059925,0.5,0.5,0.5,0
63,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.21196857075463402,0.78125,0.78125,0.78125,0
63,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.13310132702109875,0.875,0.875,0.875,0
63,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15435291468302936,0.84375,0.84375,0.84375,0
63,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.13806977256751238,0.875,0.875,0.875,0
63,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.13806977256751185,0.875,0.875,0.875,0
64,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5792055727981433,0.40625,0.40625,0.40625,0
64,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4361144614610333,0.5,0.5,0.5,0
64,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.14141834606809925,0.75,0.75,0.75,0
64,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.13194742682658145,0.8125,0.8125,0.8125,0
64,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.13533017409770304,0.78125,0.78125,0.78125,0
64,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.14790223395036498,0.71875,0.71875,0.71875,0
64,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.1368818300122439,0.78125,0.78125,0.78125,0
65,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6819634285366889,0.40625,0.40625,0.40625,0
65,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.534347650091788,0.46875,0.46875,0.46875,0
65,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.31735541150195473,0.6875,0.6875,0.6875,0
65,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.2577651661617271,0.8125,0.8125,0.8125,0
65,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.23671587341707645,0.84375,0.84375,0.84375,0
65,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.32212392207894414,0.6875,0.6875,0.6875,0
65,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.32048788139612455,0.6875,0.6875,0.6875,0
66,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5546843063213874,0.375,0.375,0.375,0
66,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3795571401245317,0.4375,0.4375,0.4375,0
66,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3742069622515477,0.46875,0.46875,0.46875,0
66,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.25937742997339397,0.65625,0.65625,0.65625,0
66,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.24233763599113253,0.6875,0.6875,0.6875,0
66,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.25085448148765965,0.65625,0.65625,0.65625,0
66,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.25085448148765943,0.65625,0.65625,0.65625,0
67,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.3924750026556002,0.5625,0.5625,0.5625,0
67,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.48069880960826195,0.40625,0.40625,0.40625,0
67,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.22928733243341035,0.71875,0.71875,0.71875,0
67,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.13853473277096007,0.8125,0.8125,0.8125,0
67,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15134801100913292,0.8125,0.8125,0.8125,0
67,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.14663897367479156,0.8125,0.8125,0.8125,0
67,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.1482423904705127,0.8125,0.8125,0.8125,0
68,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5517405890849958,0.4375,0.4375,0.4375,0
68,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.42948849014619755,0.5,0.5,0.5,0
68,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2618347488557475,0.71875,0.71875,0.71875,0
68,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.15699609984679483,0.90625,0.90625,0.90625,0
68,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15151458849251936,0.90625,0.90625,0.90625,0
68,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.15522386335277413,0.9375,0.9375,0.9375,0
68,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.15522386335277413,0.9375,0.9375,0.9375,0
69,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5797367494371862,0.34375,0.34375,0.34375,0
69,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4211367698811724,0.5,0.5,0.5,0
69,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.4731280694870496,0.46875,0.46875,0.46875,0
69,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.24115939663493716,0.65625,0.65625,0.65625,0
69,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.2045292302465556,0.71875,0.71875,0.71875,0
69,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.213075140844963,0.71875,0.71875,0.71875,0
69,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.21271930973078673,0.71875,0.71875,0.71875,0
70,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.4328207824280264,0.59375,0.59375,0.59375,0
70,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4455596675947342,0.5625,0.5625,0.5625,0
70,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.29391301504449197,0.71875,0.71875,0.71875,0
70,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.15386394892862112,0.9375,0.9375,0.9375,0
70,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15802531787520108,0.9375,0.9375,0.9375,0
70,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.17831934687446957,0.875,0.875,0.875,0
70,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.17831934687446968,0.875,0.875,0.875,0
71,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5473357996729338,0.4375,0.4375,0.4375,0
71,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.35773054325972425,0.5625,0.5625,0.5625,0
71,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.3311161895319044,0.625,0.625,0.625,0
71,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.14612240476109786,0.78125,0.78125,0.78125,0
71,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1290515998278911,0.84375,0.84375,0.84375,0
71,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.12907087047582616,0.84375,0.84375,0.84375,0
71,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.1290708704758261,0.84375,0.84375,0.84375,0
72,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.356284674339472,0.5,0.5,0.5,0
72,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.34390448532034656,0.53125,0.53125,0.53125,0
72,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.21006368171815284,0.75,0.75,0.75,0
72,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.18764590921894947,0.8125,0.8125,0.8125,0
72,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.22882148460569837,0.6875,0.6875,0.6875,0
72,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.2392406313736312,0.6875,0.6875,0.6875,0
72,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.20611717475271776,0.71875,0.71875,0.71875,0
73,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6906129012107599,0.46875,0.46875,0.46875,0
73,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4049001263530402,0.59375,0.59375,0.59375,0
73,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2414949566392594,0.8125,0.8125,0.8125,0
73,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17372765672448579,0.9375,0.9375,0.9375,0
73,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.15620884542488828,0.96875,0.96875,0.96875,0
73,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.17675224422491417,0.875,0.875,0.875,0
73,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.17418224973437643,0.875,0.875,0.875,0
74,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.49188107262706643,0.5,0.5,0.5,0
74,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.42453344569376533,0.53125,0.53125,0.53125,0
74,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.23451590187790336,0.78125,0.78125,0.78125,0
74,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.22159204229722296,0.8125,0.8125,0.8125,0
74,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.23074028088422832,0.8125,0.8125,0.8125,0
74,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.2500974878151609,0.78125,0.78125,0.78125,0
74,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.2500974878151604,0.78125,0.78125,0.78125,0
75,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5719543885936434,0.4375,0.4375,0.4375,0
75,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.645415440451425,0.5,0.5,0.5,0
75,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.34173823169263795,0.6875,0.6875,0.6875,0
75,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.19339033992074553,0.9375,0.9375,0.9375,0
75,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.2063559467079412,0.90625,0.90625,0.90625,0
75,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.2488172263698608,0.84375,0.84375,0.84375,0
75,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.24881722636986092,0.84375,0.84375,0.84375,0
76,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.601470296038461,0.375,0.375,0.375,0
76,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3799808826233459,0.53125,0.53125,0.53125,0
76,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.19988694545156482,0.75,0.75,0.75,0
76,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.17664173213845275,0.78125,0.78125,0.78125,0
76,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.19500143674689865,0.6875,0.6875,0.6875,0
76,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.22333872865409093,0.65625,0.65625,0.65625,0
76,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.20972375490626202,0.6875,0.6875,0.6875,0
77,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.4602687896582472,0.5,0.5,0.5,0
77,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4952835208321122,0.5,0.5,0.5,0
77,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.2891694756427707,0.6875,0.6875,0.6875,0
77,gaussian,256,128,32,0.5,0.25,0.01,CoSaMP,0.1860127389280034,0.8125,0.8125,0.8125,0
77,gaussian,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.1923733468244622,0.84375,0.84375,0.84375,0
77,gaussian,256,128,32,0.5,0.25,0.01,OMP,0.18980162629442315,0.84375,0.84375,0.84375,0
77,gaussian,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.18980162629442363,0.84375,0.84375,0.84375,0
78,gaussian,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6112626532601693,0.375,0.375,0.375,0
78,gaussian,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4874968304850413,0.5,0.5,0.5,0
78,gaussian,256,128,32,0.5,0.25,0.01,IHT,0.4442745415043659,0.53125,0.53125,0.53125,0
